time,ax,ay,az,aT
19.161000,-0.0154,-0.0124,0.0121,0.023
19.166000,0.0604,0.0077,0.0496,0.079
19.172000,0.0112,-0.0021,0.0412,0.043
19.176000,-0.0276,-0.0377,0.0386,0.061
19.181000,0.0110,-0.0295,0.0344,0.047
19.188000,-0.0009,-0.0235,0.0597,0.064
19.199000,0.0060,-0.0448,0.0582,0.074
19.200000,-0.0195,0.0016,0.0622,0.065
19.201000,-0.0263,-0.0343,0.0447,0.062
19.205000,0.0636,-0.0237,0.0434,0.081
19.237000,0.0143,-0.0092,0.0115,0.021
19.239000,-0.0021,-0.0686,0.0514,0.086
19.241000,0.0206,-0.0102,0.0296,0.038
19.241000,-0.0401,-0.0085,0.0196,0.045
19.242000,0.0115,-0.0276,0.0338,0.045
19.242000,0.0209,-0.0274,0.0579,0.067
19.242000,-0.0215,0.0007,0.0716,0.075
19.246000,-0.0028,-0.0130,0.0417,0.044
19.251000,-0.0067,0.0031,-0.0113,0.014
19.255000,0.0106,-0.0512,0.0523,0.074
19.260000,-0.0086,-0.0363,0.0359,0.052
19.265000,-0.0186,-0.0184,-0.0038,0.026
19.271000,0.0266,-0.0127,0.0071,0.030
19.276000,0.0327,0.0413,0.0304,0.061
19.280000,0.0093,-0.0281,0.0409,0.050
19.286000,0.0268,-0.0315,0.0223,0.047
19.292000,-0.0017,-0.0545,0.0404,0.068
19.296000,0.0086,-0.0378,0.0175,0.043
19.301000,0.0174,-0.0356,0.0065,0.040
19.305000,0.0022,-0.0218,0.0155,0.027
19.315000,0.0237,-0.0146,0.0211,0.035
19.316000,0.0004,-0.0152,0.0222,0.027
19.319000,0.0368,-0.0087,-0.0055,0.038
19.331000,0.0156,-0.0473,0.0206,0.054
19.338000,-0.0083,-0.0380,0.0534,0.066
19.338000,0.0378,-0.0074,0.0260,0.046
19.369000,0.0065,-0.0231,0.0460,0.052
19.370000,-0.0109,-0.0318,0.0375,0.050
19.371000,0.0351,-0.0237,0.0413,0.059
19.371000,0.0379,-0.0446,0.0536,0.079
19.371000,-0.0321,-0.0181,0.0451,0.058
19.372000,-0.0292,-0.0071,0.0713,0.077
19.372000,-0.0150,-0.0267,0.0367,0.048
19.374000,0.0123,-0.0401,0.0434,0.060
19.378000,0.0261,-0.0039,0.0264,0.037
19.383000,0.0147,-0.0071,0.0259,0.031
19.387000,0.0174,-0.0203,0.0681,0.073
19.392000,-0.0094,-0.0396,-0.0006,0.041
19.397000,-0.0177,-0.0275,0.0065,0.033
19.403000,-0.0323,-0.0099,0.0620,0.071
19.408000,-0.0226,-0.0258,0.0234,0.042
19.413000,-0.0066,-0.0000,-0.0065,0.009
19.419000,-0.0230,-0.0134,0.0253,0.037
19.424000,-0.0013,-0.0152,0.0318,0.035
19.429000,0.0127,-0.0189,0.0311,0.039
19.433000,-0.0002,-0.0197,0.0190,0.027
19.438000,0.0144,-0.0344,-0.0170,0.041
19.443000,0.0132,-0.0068,-0.0336,0.037
19.448000,-0.0148,-0.0194,-0.0216,0.033
19.454000,0.0082,-0.0328,-0.0001,0.034
19.462000,0.0235,-0.0230,0.0408,0.052
19.463000,0.0356,-0.0083,0.0528,0.064
19.467000,0.0368,-0.0115,0.0089,0.040
19.472000,0.0287,-0.0351,0.0141,0.047
19.488000,0.0193,-0.0290,0.0615,0.071
19.490000,0.0016,-0.0232,0.0453,0.051
19.490000,-0.0012,-0.0489,0.0087,0.050
19.493000,0.0130,-0.0411,0.0112,0.045
19.498000,0.0059,-0.0117,0.0446,0.046
19.504000,0.0087,-0.0351,0.0229,0.043
19.507000,0.0088,-0.0448,0.0013,0.046
19.513000,0.0042,-0.0490,0.0787,0.093
19.517000,0.0210,-0.0116,0.0410,0.048
19.527000,0.0025,-0.0119,0.0304,0.033
19.532000,-0.0099,-0.0027,0.0685,0.069
19.537000,-0.0241,-0.0304,0.0454,0.060
19.542000,-0.0197,-0.0294,0.0483,0.060
19.546000,0.0192,-0.0117,0.0448,0.050
19.552000,0.0145,-0.0120,0.0321,0.037
19.562000,0.0226,-0.0269,-0.0146,0.038
19.564000,-0.0045,-0.0155,0.0180,0.024
19.572000,-0.0009,0.0122,0.0664,0.068
19.572000,0.0479,-0.0256,0.0664,0.086
19.602000,0.0167,0.0045,0.0519,0.055
19.604000,0.0045,-0.0087,0.0482,0.049
19.604000,-0.0017,-0.0180,0.0372,0.041
19.605000,0.0408,0.0043,0.0748,0.085
19.605000,0.0007,-0.0232,0.0224,0.032
19.606000,0.0094,-0.0362,0.0396,0.054
19.607000,0.0229,-0.0294,0.0327,0.050
19.611000,0.0366,-0.0314,0.0251,0.054
19.616000,0.0113,-0.0601,0.0482,0.078
19.621000,0.0177,-0.0093,0.0450,0.049
19.627000,0.0036,-0.0232,0.0394,0.046
19.631000,0.0173,-0.0276,0.0387,0.051
19.637000,-0.0221,-0.0275,0.0345,0.049
19.641000,0.0142,-0.0105,0.0127,0.022
19.646000,-0.0146,-0.0513,0.0744,0.092
19.651000,0.0120,0.0048,0.0818,0.083
19.657000,0.0591,-0.0285,0.0730,0.098
19.661000,-0.0082,-0.0542,0.0722,0.091
19.666000,-0.0090,-0.0107,0.0091,0.017
19.671000,0.0323,-0.0169,0.0279,0.046
19.676000,-0.0209,0.0147,0.0106,0.028
19.681000,0.0471,-0.0306,0.0658,0.087
19.687000,0.0206,-0.0413,-0.0034,0.046
19.699000,0.0866,-0.0272,0.0573,0.107
19.701000,-0.0183,-0.0318,0.0721,0.081
19.702000,-0.0086,-0.0088,0.0487,0.050
19.742000,-0.0041,-0.0635,0.0800,0.102
19.744000,-0.0071,0.0142,0.0099,0.019
19.745000,0.0381,-0.0279,0.0101,0.048
19.745000,0.0125,-0.0354,0.0177,0.042
19.746000,-0.0297,-0.0099,0.0667,0.074
19.746000,0.0062,-0.0305,0.0559,0.064
19.747000,-0.0384,-0.0150,0.0351,0.054
19.747000,-0.0035,-0.0382,0.0463,0.060
19.748000,-0.0380,-0.0457,0.0360,0.070
19.751000,-0.0069,-0.0032,0.0837,0.084
19.758000,-0.0234,-0.0038,0.0291,0.037
19.761000,0.0065,-0.0058,0.0388,0.040
19.765000,0.0143,0.0020,0.0864,0.088
19.770000,0.0225,-0.0246,0.0362,0.049
19.775000,-0.0289,-0.0340,0.0423,0.061
19.780000,0.0077,-0.0285,0.0147,0.033
19.785000,-0.0097,-0.0434,0.0214,0.049
19.798000,-0.0197,0.0044,0.0452,0.050
19.799000,0.0274,-0.0156,0.0328,0.046
19.800000,0.0166,-0.0503,0.0301,0.061
19.804000,-0.0014,-0.0146,0.0350,0.038
19.842000,-0.0292,-0.0122,0.0446,0.055
19.844000,-0.0433,-0.0302,0.0437,0.068
19.844000,-0.0300,-0.0367,-0.0014,0.047
19.844000,-0.0189,-0.0289,0.0208,0.040
19.845000,-0.0144,-0.0229,0.0327,0.042
19.845000,-0.0163,0.0047,0.0500,0.053
19.846000,0.0133,-0.0186,0.0312,0.039
19.848000,0.0121,-0.0263,0.0160,0.033
19.850000,0.0026,-0.0009,0.0418,0.042
19.855000,0.0051,-0.0440,0.0398,0.060
19.858000,-0.0086,-0.0118,0.0242,0.028
19.863000,0.0076,-0.0317,0.0224,0.040
19.869000,0.0086,-0.0406,0.0194,0.046
19.874000,0.0116,-0.0370,0.0326,0.051
19.880000,0.0532,-0.0447,0.0374,0.079
19.884000,0.0318,-0.0325,0.0226,0.051
19.890000,-0.0024,-0.0191,0.0277,0.034
19.894000,0.0155,-0.0346,0.0132,0.040
19.898000,0.0186,-0.0598,0.0243,0.067
19.903000,0.0030,-0.0306,0.0285,0.042
19.909000,-0.0171,-0.0374,0.0185,0.045
19.913000,-0.0136,-0.0498,0.0384,0.064
19.919000,-0.0235,-0.0525,0.0762,0.095
19.930000,-0.0042,-0.0380,0.0937,0.101
19.931000,0.0051,-0.0409,0.0451,0.061
19.933000,0.0158,-0.0550,0.0147,0.059
19.973000,0.0111,-0.0219,0.0249,0.035
19.975000,0.0117,-0.0135,0.0260,0.032
19.977000,0.0079,-0.0283,0.0168,0.034
19.977000,-0.0092,-0.0232,0.0417,0.049
19.978000,-0.0011,-0.0046,0.0626,0.063
19.978000,0.0022,-0.0149,0.0148,0.021
19.979000,0.0144,-0.0136,0.0555,0.059
19.979000,0.0154,-0.0253,0.0620,0.069
19.980000,0.0157,-0.0493,0.0397,0.065
19.990000,0.0012,-0.0367,0.0404,0.055
19.994000,-0.0062,-0.0228,0.0447,0.051
19.996000,0.0141,-0.0678,0.0388,0.079
20.003000,0.0367,-0.0263,0.0180,0.049
20.007000,0.0336,-0.0118,-0.0127,0.038
20.012000,0.0156,-0.0408,0.0287,0.052
20.017000,0.0128,-0.0399,0.0164,0.045
20.023000,-0.0162,-0.0557,0.0442,0.073
20.027000,-0.0049,-0.0401,0.0420,0.058
20.032000,0.0289,-0.0063,0.0478,0.056
20.037000,-0.0009,-0.0112,0.0106,0.015
20.043000,-0.0003,-0.0305,0.0601,0.067
20.047000,-0.0137,0.0085,0.0271,0.032
20.052000,0.0250,0.0222,0.0283,0.044
20.064000,0.0382,-0.0341,0.0226,0.056
20.066000,0.0382,-0.0309,0.0232,0.054
20.067000,-0.0117,-0.0336,0.0012,0.036
20.101000,-0.0199,0.0111,0.0111,0.025
20.102000,0.0284,-0.0097,-0.0011,0.030
20.102000,-0.0054,-0.0285,0.0475,0.056
20.103000,-0.0058,-0.0308,0.0496,0.059
20.104000,0.0079,-0.0390,0.0151,0.043
20.104000,-0.0068,0.0140,0.0851,0.087
20.105000,0.0415,-0.0246,0.0495,0.069
20.111000,-0.0203,-0.0353,0.0605,0.073
20.112000,-0.0111,-0.0447,0.0235,0.052
20.117000,-0.0356,-0.0325,0.0546,0.073
20.123000,-0.0024,-0.0313,0.0667,0.074
20.126000,-0.0084,-0.0313,0.0314,0.045
20.130000,0.0093,-0.0632,0.0336,0.072
20.136000,-0.0127,-0.0098,0.0108,0.019
20.141000,0.0190,-0.0215,0.0192,0.034
20.145000,0.0105,-0.0643,0.0289,0.071
20.151000,0.0055,-0.0699,0.0576,0.091
20.156000,0.0007,-0.0269,0.0817,0.086
20.161000,0.0145,-0.0455,0.0761,0.090
20.166000,-0.0124,-0.0030,0.0198,0.024
20.170000,0.0424,-0.0053,0.0332,0.054
20.177000,0.0104,-0.0644,0.0154,0.067
20.181000,0.0167,-0.0446,0.0293,0.056
20.184000,-0.0288,-0.0213,0.0352,0.050
20.218000,-0.0292,-0.0157,0.0500,0.060
20.221000,0.0206,-0.0521,0.0147,0.058
20.221000,0.0311,-0.0182,0.0191,0.041
20.224000,0.0089,0.0134,0.0546,0.057
20.225000,0.0128,0.0167,0.0361,0.042
20.226000,0.0619,-0.0427,0.0814,0.111
20.226000,0.0073,0.0044,0.0461,0.047
20.227000,0.0457,-0.0134,0.0376,0.061
20.230000,0.0023,-0.0223,0.0618,0.066
20.235000,-0.0258,-0.0264,0.0724,0.081
20.240000,0.0080,-0.0193,0.0336,0.040
20.245000,0.0049,-0.0044,0.0473,0.048
20.249000,0.0191,-0.0635,0.0263,0.071
20.255000,-0.0061,-0.0386,0.0423,0.058
20.260000,-0.0340,-0.0278,0.0555,0.071
20.265000,-0.0338,-0.0202,0.0131,0.041
20.269000,0.0243,-0.0200,0.0481,0.058
20.275000,0.0243,0.0070,0.0224,0.034
20.278000,0.0218,-0.0136,0.0157,0.030
20.285000,0.0053,-0.0227,0.0694,0.073
20.294000,-0.0089,0.0009,0.0131,0.016
20.295000,0.0104,-0.0055,-0.0212,0.024
20.298000,-0.0207,-0.0384,0.0401,0.059
20.327000,-0.0601,-0.0323,0.0386,0.078
20.328000,-0.0293,-0.0114,0.0420,0.052
20.328000,0.0172,-0.0293,0.0656,0.074
20.329000,0.0320,-0.0379,0.0504,0.071
20.329000,0.0073,-0.0309,0.0343,0.047
20.329000,-0.0064,-0.0345,0.0232,0.042
20.333000,-0.0059,-0.0161,0.0114,0.021
20.343000,-0.0195,0.0099,0.0414,0.047
20.344000,-0.0038,0.0071,0.0306,0.032
20.349000,0.0286,-0.0249,0.0418,0.056
20.355000,0.0199,-0.0075,0.0533,0.057
20.358000,0.0002,0.0027,0.0097,0.010
20.363000,0.0007,-0.0061,-0.0229,0.024
20.368000,-0.0173,0.0143,0.0274,0.035
20.373000,0.0119,0.0122,0.0409,0.044
20.378000,0.0173,-0.0023,0.0685,0.071
20.384000,0.0296,-0.0217,0.1147,0.120
20.388000,-0.0059,-0.0188,0.0176,0.026
20.393000,-0.0264,-0.0098,0.0148,0.032
20.399000,0.0058,-0.0429,0.0629,0.076
20.404000,-0.0030,-0.0351,0.0542,0.065
20.408000,-0.0353,-0.0314,0.0515,0.070
20.412000,-0.0249,-0.0338,0.0249,0.049
20.418000,0.0009,-0.0492,0.0087,0.050
20.427000,0.0078,-0.0294,0.0801,0.086
20.428000,0.0039,-0.0138,0.0524,0.054
20.432000,-0.0294,0.0052,0.0493,0.058
20.456000,-0.0386,0.0218,0.0409,0.060
20.457000,-0.0025,0.0153,0.0256,0.030
20.458000,0.0024,0.0057,0.0290,0.030
20.458000,-0.0042,0.0180,0.0227,0.029
20.462000,-0.0170,-0.0253,0.0612,0.068
20.467000,-0.0070,-0.0279,0.0687,0.074
20.472000,-0.0325,-0.0138,0.0195,0.040
20.477000,-0.0406,-0.0025,0.0205,0.046
20.482000,-0.0070,0.0121,0.0325,0.035
20.488000,0.0157,-0.0360,0.0165,0.043
20.492000,0.0162,-0.0135,0.0205,0.029
20.497000,0.0186,-0.0091,0.0278,0.035
20.501000,-0.0128,-0.0237,0.0291,0.040
20.508000,-0.0379,-0.0199,0.0401,0.059
20.511000,0.0285,-0.0251,0.0472,0.061
20.517000,0.0410,-0.0385,-0.0199,0.060
20.522000,0.0083,-0.0645,0.0579,0.087
20.526000,0.0162,-0.0271,0.0351,0.047
20.532000,0.0551,-0.0525,0.0045,0.076
20.541000,0.0188,-0.0521,0.0802,0.097
20.542000,-0.0022,-0.0342,0.0031,0.034
20.545000,0.0037,-0.0434,0.0433,0.061
20.551000,-0.0156,-0.0081,0.0571,0.060
20.570000,0.0107,-0.0360,0.0704,0.080
20.572000,0.0020,-0.0449,0.0381,0.059
20.573000,0.0005,-0.0542,0.0683,0.087
20.574000,-0.0039,-0.0247,0.0111,0.027
20.576000,-0.0087,-0.0572,0.0272,0.064
20.582000,0.0177,-0.0289,0.0871,0.093
20.587000,-0.0074,-0.0175,0.0552,0.058
20.592000,0.0502,-0.0490,0.0347,0.078
20.595000,0.0115,-0.0783,0.0477,0.092
20.601000,-0.0181,-0.0373,0.0669,0.079
20.606000,-0.0141,-0.0598,0.0201,0.065
20.614000,0.0002,-0.0363,0.0672,0.076
20.616000,-0.0142,0.0160,0.0103,0.024
20.620000,-0.0140,-0.0361,0.0577,0.070
20.626000,0.0001,-0.0255,0.0507,0.057
20.630000,-0.0051,0.0112,-0.0205,0.024
20.635000,-0.0194,0.0037,0.0518,0.055
20.640000,-0.0264,0.0326,0.0297,0.051
20.645000,0.0022,-0.0115,0.0379,0.040
20.650000,-0.0268,-0.0027,0.0295,0.040
20.660000,0.0429,-0.0029,0.0347,0.055
20.661000,0.0374,-0.0057,0.0439,0.058
20.665000,0.0236,0.0043,0.0437,0.050
20.700000,-0.0109,-0.0174,0.0068,0.022
20.702000,0.0095,-0.0181,-0.0047,0.021
20.702000,-0.0165,-0.0016,0.0609,0.063
20.703000,-0.0087,-0.0274,0.1018,0.106
20.704000,-0.0504,-0.0336,0.0702,0.093
20.704000,-0.0314,-0.0255,0.0304,0.051
20.704000,-0.0066,-0.0366,0.0906,0.098
20.705000,-0.0269,-0.0760,0.0364,0.088
20.710000,0.0008,-0.0463,0.0021,0.046
20.715000,0.0111,-0.0351,0.0488,0.061
20.721000,0.0311,-0.0327,0.0537,0.070
20.725000,0.0190,-0.0311,0.0086,0.037
20.729000,0.0034,-0.0366,0.0187,0.041
20.735000,-0.0066,-0.0152,0.0538,0.056
20.740000,-0.0186,-0.0455,0.0353,0.060
20.744000,-0.0035,-0.0303,0.0300,0.043
20.750000,0.0056,-0.0439,0.0557,0.071
20.754000,0.0129,-0.0528,0.0260,0.060
20.759000,-0.0158,-0.0693,0.0241,0.075
20.764000,-0.0352,-0.0485,0.0466,0.076
20.771000,0.0069,-0.0199,0.0605,0.064
20.774000,0.0348,-0.0269,0.0248,0.051
20.779000,0.0163,-0.0303,0.0250,0.043
20.783000,-0.0048,-0.0242,0.0618,0.067
20.789000,-0.0029,-0.0314,0.0342,0.047
20.793000,0.0020,-0.0198,0.0281,0.034
20.799000,-0.0129,-0.0257,0.0566,0.063
20.811000,-0.0260,-0.0178,0.0380,0.049
20.812000,-0.0031,-0.0101,0.0366,0.038
20.816000,0.0072,-0.0139,0.0657,0.068
20.856000,0.0144,-0.0062,0.0707,0.072
20.857000,-0.0051,-0.0056,0.0397,0.040
20.858000,-0.0009,-0.0018,0.0193,0.019
20.859000,0.0317,-0.0213,0.0451,0.059
20.859000,0.0244,0.0073,0.0145,0.029
20.859000,-0.0026,-0.0033,-0.0013,0.004
20.861000,-0.0034,-0.0326,0.0285,0.043
20.861000,0.0430,-0.0087,0.0116,0.045
20.861000,0.0362,-0.0389,0.0336,0.063
20.863000,0.0021,-0.0503,0.0390,0.064
20.871000,-0.0123,-0.0115,0.0376,0.041
20.874000,0.0121,-0.0250,0.0397,0.048
20.878000,0.0089,-0.0304,0.0703,0.077
20.883000,0.0256,-0.0243,0.0443,0.057
20.889000,0.0340,-0.0309,0.0448,0.064
20.892000,0.0008,-0.0266,0.0374,0.046
20.910000,0.0135,-0.0078,0.0223,0.027
20.911000,-0.0045,0.0039,0.0456,0.046
20.913000,-0.0077,-0.0163,0.0482,0.051
20.917000,-0.0027,-0.0342,0.0146,0.037
20.958000,0.0022,-0.0212,0.0325,0.039
20.959000,-0.0012,-0.0299,0.0349,0.046
20.960000,-0.0009,0.0127,0.0389,0.041
20.961000,-0.0130,-0.0129,0.0500,0.053
20.961000,0.0020,-0.0256,0.0494,0.056
20.962000,0.0100,-0.0263,0.0025,0.028
20.962000,0.0314,-0.0097,0.0035,0.033
20.963000,0.0388,-0.0143,0.0313,0.052
20.963000,0.0279,0.0004,0.0823,0.087
20.967000,0.0466,-0.0088,0.0625,0.079
20.973000,0.0004,-0.0168,0.0603,0.063
20.977000,-0.0102,0.0165,0.0318,0.037
20.982000,-0.0054,-0.0097,0.0163,0.020
20.987000,-0.0319,-0.0611,-0.0130,0.070
20.992000,-0.0141,-0.0069,0.0565,0.059
20.996000,-0.0293,0.0102,0.0639,0.071
21.003000,-0.0331,-0.0050,0.0256,0.042
21.007000,-0.0122,-0.0244,0.0482,0.055
21.013000,-0.0550,-0.0311,0.0318,0.071
21.016000,-0.0108,-0.0232,0.0627,0.068
21.022000,0.0002,-0.0306,0.0714,0.078
21.026000,-0.0384,0.0118,0.0285,0.049
21.031000,-0.0336,-0.0671,0.0592,0.096
21.042000,0.0071,0.0010,0.0267,0.028
21.044000,-0.0124,-0.0158,0.0240,0.031
21.050000,0.0043,-0.0082,0.1014,0.102
21.051000,0.0283,-0.0126,0.0594,0.067
21.077000,-0.0266,0.0011,0.0343,0.043
21.078000,0.0428,-0.0125,-0.3338,0.337
21.078000,-0.0311,-0.0127,0.2266,0.229
21.079000,0.0557,-0.0124,-0.0383,0.069
21.079000,0.0559,0.0069,-0.0233,0.061
21.081000,0.0135,0.0070,0.0208,0.026
21.086000,-0.0294,0.0025,0.0786,0.084
21.092000,0.0218,0.0016,0.0138,0.026
21.096000,0.0059,-0.0197,0.0139,0.025
21.103000,0.0183,-0.0008,0.0858,0.088
21.107000,0.0388,0.0041,0.0833,0.092
21.111000,0.0023,-0.0417,0.0614,0.074
21.116000,-0.0192,-0.0234,0.1093,0.113
21.121000,0.0116,-0.0501,0.1412,0.150
21.125000,0.0101,-0.0234,0.0831,0.087
21.131000,-0.0058,-0.0224,0.0342,0.041
21.135000,-0.0215,-0.0565,0.0538,0.081
21.141000,0.0038,0.0027,0.1282,0.128
21.146000,-0.0180,-0.0297,0.1766,0.180
21.150000,-0.0344,-0.0222,0.1516,0.157
21.156000,0.0002,0.0080,0.0223,0.024
21.160000,-0.0219,-0.0215,-0.0298,0.043
21.166000,-0.0088,-0.0466,0.0095,0.048
21.173000,0.0010,-0.0021,-0.0539,0.054
21.175000,0.0393,-0.0161,-0.0696,0.082
21.180000,0.0221,-0.0127,0.0000,0.025
21.204000,-0.0106,-0.0189,-0.0061,0.023
21.205000,-0.0009,-0.0251,0.0005,0.025
21.206000,-0.0165,-0.0110,0.0524,0.056
21.206000,0.0192,-0.0464,0.0172,0.053
21.207000,-0.0002,-0.0257,0.0255,0.036
21.211000,-0.0092,-0.0235,0.0273,0.037
